Date,Close,bol_upp,bol_mid,bol_low,macd_line,macd_signal,macd_histogram,rsi_val,y,diff,1hot
1999-07-30,177.9,197.72,183.033,168.345,-1.15,0.303,-1.454,46.092,176.2,-1.700000000000017,0.0
1999-08-02,176.2,197.371,182.498,167.624,-1.276,-0.012,-1.264,42.112,175.35,-0.8499999999999943,0.0
1999-08-03,175.35,196.908,181.895,166.882,-1.428,-0.296,-1.132,40.114,179.0,3.6500000000000057,1.0
1999-08-04,179.0,196.61,181.608,166.605,-1.239,-0.484,-0.755,51.514,178.35,-0.6500000000000057,0.0
1999-08-05,178.35,196.563,181.495,166.427,-1.129,-0.613,-0.516,49.575,175.2,-3.1500000000000057,0.0
1999-08-06,175.2,196.556,181.23,165.904,-1.281,-0.747,-0.535,40.954,177.55,2.3500000000000227,1.0
1999-08-09,177.55,195.612,180.658,165.703,-1.199,-0.837,-0.361,48.642,174.2,-3.3500000000000227,0.0
1999-08-10,174.2,191.477,179.368,167.258,-1.387,-0.947,-0.44,40.062,169.95,-4.25,0.0
1999-08-11,169.95,188.472,178.115,167.758,-1.858,-1.13,-0.729,31.841,169.85,-0.09999999999999432,0.0
1999-08-12,169.85,185.615,176.995,168.375,-2.214,-1.346,-0.868,31.665,166.75,-3.0999999999999943,0.0
1999-08-13,166.75,184.804,176.048,167.291,-2.715,-1.62,-1.095,26.428,170.7,3.9499999999999886,1.0
1999-08-16,170.7,183.154,175.308,167.461,-2.762,-1.848,-0.913,40.819,172.5,1.8000000000000114,1.0
1999-08-17,172.5,182.586,174.942,167.299,-2.623,-2.003,-0.619,46.338,174.5,2.0,1.0
1999-08-18,174.5,181.814,174.64,167.466,-2.325,-2.068,-0.257,52.069,173.0,-1.5,0.0
1999-08-19,173.0,180.717,174.228,167.738,-2.184,-2.091,-0.093,47.664,176.2,3.1999999999999886,1.0
1999-08-20,176.2,180.656,174.202,167.749,-1.794,-2.032,0.237,56.684,188.0,11.800000000000011,1.0
1999-08-23,188.0,183.844,174.96,166.076,-0.527,-1.731,1.204,75.01,187.0,-1.0,0.0
1999-08-24,187.0,185.968,175.71,165.452,0.393,-1.306,1.699,72.03,178.0,-9.0,0.0
1999-08-25,178.0,186.119,175.81,165.501,0.39,-0.967,1.357,50.993,181.0,3.0,1.0
1999-08-26,181.0,186.627,176.06,165.493,0.623,-0.649,1.272,55.942,184.25,3.25,1.0
1999-08-27,184.25,187.542,176.378,165.213,1.058,-0.307,1.366,60.88,188.5,4.25,1.0
1999-08-30,188.5,189.402,176.992,164.583,1.726,0.099,1.627,66.539,194.5,6.0,1.0
1999-08-31,194.5,192.582,177.95,163.318,2.708,0.621,2.087,72.92,192.1,-2.4000000000000057,0.0
1999-09-01,192.1,194.549,178.605,162.661,3.255,1.148,2.107,67.021,182.7,-9.400000000000006,0.0
1999-09-02,182.7,194.87,178.822,162.775,2.897,1.498,1.399,49.079,182.5,-0.19999999999998863,0.0
1999-09-03,182.5,195.22,179.188,163.155,2.567,1.711,0.856,48.758,186.8,4.300000000000011,1.0
1999-09-06,186.8,196.014,179.65,163.286,2.622,1.894,0.729,55.901,184.6,-2.200000000000017,0.0
1999-09-07,184.6,196.466,180.17,163.874,2.46,2.007,0.453,51.651,189.5,4.900000000000006,1.0
1999-09-08,189.5,197.206,181.148,165.089,2.696,2.145,0.552,59.554,198.65,9.150000000000006,1.0
1999-09-09,198.65,199.521,182.588,165.654,3.581,2.432,1.148,70.089,198.8,0.15000000000000568,1.0
1999-09-10,198.8,200.877,184.19,167.503,4.244,2.794,1.45,70.236,196.25,-2.5500000000000114,0.0
1999-09-14,196.25,201.713,185.468,169.222,4.513,3.138,1.374,64.074,189.75,-6.5,0.0
1999-09-15,189.75,201.47,186.33,171.19,4.153,3.341,0.812,50.932,185.45,-4.300000000000011,0.0
1999-09-16,185.45,200.973,186.878,172.782,3.481,3.369,0.112,44.037,188.4,2.950000000000017,1.0
1999-09-17,188.4,200.142,187.648,175.153,3.15,3.325,-0.175,49.453,187.05,-1.3499999999999943,0.0
1999-09-20,187.05,199.476,188.19,176.904,2.747,3.209,-0.463,47.049,185.5,-1.5500000000000114,0.0
1999-09-21,185.5,199.415,188.065,176.715,2.276,3.023,-0.747,44.202,186.5,1.0,1.0
1999-09-22,186.5,199.402,188.04,176.678,1.961,2.81,-0.849,46.607,196.1,9.599999999999994,1.0
1999-09-23,196.1,199.812,188.945,178.078,2.458,2.74,-0.282,63.862,211.75,15.650000000000006,1.0
1999-09-24,211.75,204.777,190.483,176.188,4.068,3.006,1.062,77.525,215.75,4.0,1.0
1999-09-27,215.75,209.95,192.058,174.165,5.601,3.525,2.077,79.779,227.5,11.75,1.0
1999-09-28,227.5,217.796,194.008,170.219,7.677,4.355,3.322,84.91,241.05,13.550000000000011,1.0
1999-09-29,241.05,228.099,196.335,164.571,10.296,5.543,4.753,88.719,249.0,7.949999999999989,1.0
1999-09-30,249.0,238.614,199.18,159.746,12.865,7.008,5.857,90.365,234.5,-14.5,0.0
1999-10-01,234.5,243.39,201.77,160.15,13.574,8.321,5.253,69.133,221.0,-13.5,0.0
1999-10-04,221.0,245.123,203.695,162.267,12.899,9.237,3.662,55.2,239.1,18.099999999999994,1.0
1999-10-05,239.1,249.799,206.31,162.821,13.666,10.122,3.544,65.848,237.0,-2.0999999999999943,0.0
1999-10-06,237.0,253.218,208.93,164.642,13.944,10.887,3.057,63.817,249.0,12.0,1.0
1999-10-07,249.0,258.625,211.905,165.185,14.96,11.701,3.259,69.931,240.85,-8.150000000000006,0.0
1999-10-08,240.85,262.009,214.015,166.021,14.936,12.348,2.587,61.754,241.75,0.9000000000000057,1.0
1999-10-11,241.75,265.123,216.163,167.202,14.818,12.842,1.976,62.316,241.4,-0.3499999999999943,0.0
1999-10-12,241.4,267.678,218.42,169.162,14.529,13.18,1.35,61.908,241.35,-0.05000000000001137,0.0
1999-10-13,241.35,269.332,221.0,172.668,14.133,13.37,0.763,61.841,242.4,1.0500000000000114,1.0
1999-10-14,242.4,270.023,223.848,177.672,13.746,13.445,0.3,62.812,232.65,-9.75,0.0
1999-10-15,232.65,269.226,226.06,182.894,12.508,13.258,-0.75,49.356,237.8,5.150000000000006,1.0
1999-10-18,237.8,267.902,228.598,189.293,11.806,12.968,-1.161,55.205,255.0,17.19999999999999,1.0
1999-10-20,255.0,267.424,232.073,196.721,12.494,12.873,-0.379,69.001,260.0,5.0,1.0
1999-10-21,260.0,266.076,235.748,205.419,13.289,12.956,0.333,71.903,261.75,1.75,1.0
1999-10-22,261.75,265.219,239.03,212.841,13.901,13.145,0.756,72.927,259.6,-2.1499999999999773,0.0
1999-10-25,259.6,265.799,241.423,217.046,14.05,13.326,0.724,69.345,258.5,-1.1000000000000227,0.0
1999-10-26,258.5,265.867,243.56,221.253,13.918,13.444,0.474,67.391,251.0,-7.5,0.0
1999-10-27,251.0,265.928,244.735,223.542,13.059,13.367,-0.308,55.164,241.7,-9.300000000000011,0.0
1999-10-28,241.7,265.939,244.768,223.596,11.495,12.993,-1.498,43.794,233.55,-8.149999999999977,0.0
1999-10-29,233.55,265.638,243.995,222.352,9.488,12.292,-2.804,36.242,216.0,-17.55000000000001,0.0
1999-11-01,216.0,267.785,243.07,218.355,6.408,11.115,-4.707,25.37,233.25,17.25,1.0
1999-11-02,233.25,266.639,243.683,220.726,5.297,9.951,-4.654,44.314,223.8,-9.449999999999989,0.0
1999-11-03,223.8,267.481,242.918,218.354,3.613,8.684,-5.071,38.187,226.0,2.1999999999999886,1.0
1999-11-04,226.0,267.96,242.368,216.775,2.428,7.433,-5.005,40.401,232.0,6.0,1.0
1999-11-05,232.0,267.311,241.518,215.724,1.951,6.336,-4.386,46.437,235.5,3.5,1.0
1999-11-07,235.5,267.183,241.25,215.317,1.833,5.436,-3.602,49.855,230.25,-5.25,0.0
1999-11-09,230.25,267.067,240.675,214.283,1.302,4.609,-3.307,44.896,232.7,2.4499999999999886,1.0
1999-11-11,232.7,266.868,240.24,213.612,1.066,3.9,-2.834,47.698,232.0,-0.6999999999999886,0.0
1999-11-12,232.0,266.645,239.772,212.9,0.813,3.283,-2.47,46.911,230.25,-1.75,0.0
1999-11-15,230.25,266.335,239.165,211.995,0.466,2.72,-2.253,44.782,229.25,-1.0,0.0
1999-11-16,229.25,266.379,238.995,211.611,0.11,2.198,-2.088,43.481,227.4,-1.8499999999999943,0.0
1999-11-17,227.4,266.345,238.475,210.605,-0.319,1.694,-2.013,40.941,224.65,-2.75,0.0
1999-11-18,224.65,264.34,236.957,209.575,-0.87,1.181,-2.052,37.214,223.05,-1.5999999999999943,0.0
1999-11-19,223.05,260.885,235.11,209.335,-1.42,0.661,-2.081,35.07,225.45,2.3999999999999773,1.0
1999-11-22,225.45,256.114,233.295,210.476,-1.643,0.2,-1.843,40.957,229.3,3.8500000000000227,1.0
1999-11-24,229.3,250.982,231.78,212.578,-1.492,-0.138,-1.354,49.441,229.0,-0.30000000000001137,0.0
1999-11-25,229.0,244.827,230.305,215.783,-1.38,-0.387,-0.994,48.81,227.75,-1.25,0.0
1999-11-26,227.75,239.932,229.142,218.353,-1.377,-0.585,-0.792,45.99,222.5,-5.25,0.0
1999-11-29,222.5,237.596,228.182,218.769,-1.778,-0.823,-0.954,35.93,222.0,-0.5,0.0
1999-11-30,222.0,237.05,227.605,218.16,-2.111,-1.081,-1.03,35.086,221.8,-0.19999999999998863,0.0
1999-12-01,221.8,236.116,227.895,219.674,-2.364,-1.338,-1.027,34.71,219.0,-2.8000000000000114,0.0
1999-12-02,219.0,235.904,227.182,218.461,-2.759,-1.622,-1.137,29.587,215.6,-3.4000000000000057,0.0
1999-12-03,215.6,236.832,226.772,216.713,-3.308,-1.959,-1.349,24.517,219.0,3.4000000000000057,1.0
1999-12-06,219.0,237.065,226.422,215.78,-3.429,-2.253,-1.176,36.978,236.5,17.5,1.0
1999-12-07,236.5,237.956,226.647,215.339,-2.089,-2.22,0.131,68.177,231.95,-4.550000000000011,0.0
1999-12-08,231.95,237.295,226.47,215.645,-1.378,-2.052,0.674,59.361,235.5,3.5500000000000114,1.0
1999-12-09,235.5,238.18,226.732,215.285,-0.523,-1.746,1.223,63.598,233.0,-2.5,0.0
1999-12-10,233.0,238.229,226.748,215.266,-0.046,-1.406,1.36,58.631,228.65,-4.349999999999994,0.0
1999-12-13,228.65,237.834,226.58,215.326,-0.018,-1.128,1.11,50.683,225.25,-3.4000000000000057,0.0
1999-12-14,225.25,237.462,226.33,215.198,-0.268,-0.956,0.688,45.161,222.3,-2.9499999999999886,0.0
1999-12-15,222.3,237.165,225.982,214.8,-0.696,-0.904,0.208,40.72,222.95,0.6499999999999773,1.0
1999-12-16,222.95,237.001,225.76,214.519,-0.971,-0.918,-0.054,42.166,220.15,-2.799999999999983,0.0
1999-12-17,220.15,237.046,225.535,214.024,-1.399,-1.014,-0.385,37.607,221.95,1.799999999999983,1.0
1999-12-20,221.95,237.051,225.48,213.909,-1.575,-1.126,-0.449,42.239,223.6,1.6500000000000057,1.0
1999-12-21,223.6,236.989,225.388,213.786,-1.564,-1.214,-0.35,46.445,228.6,5.0,1.0
1999-12-22,228.6,236.909,225.353,213.796,-1.138,-1.199,0.061,57.313,229.5,0.9000000000000057,1.0
1999-12-23,229.5,236.969,225.378,213.786,-0.719,-1.103,0.383,59.039,224.5,-5.0,0.0
1999-12-24,224.5,236.758,225.215,213.672,-0.782,-1.039,0.257,46.885,223.75,-0.75,0.0
1999-12-27,223.75,236.772,225.278,213.783,-0.882,-1.007,0.125,45.272,225.2,1.4499999999999886,1.0
1999-12-28,225.2,236.828,225.438,214.047,-0.835,-0.973,0.138,49.173,234.75,9.550000000000011,1.0
1999-12-29,234.75,238.062,226.085,214.108,-0.026,-0.784,0.757,67.032,233.7,-1.0500000000000114,0.0
1999-12-30,233.7,238.771,226.82,214.869,0.523,-0.522,1.046,64.171,252.35,18.650000000000006,1.0
2000-01-03,252.35,244.127,228.657,213.188,2.436,0.069,2.366,80.887,268.9,16.549999999999983,1.0
2000-01-04,268.9,254.27,231.152,208.035,5.227,1.101,4.126,87.066,285.5,16.600000000000023,1.0
2000-01-05,285.5,267.143,233.602,200.062,8.678,2.616,6.062,90.587,292.95,7.449999999999989,1.0
2000-01-06,292.95,279.392,236.652,193.913,11.878,4.469,7.409,91.75,313.5,20.55000000000001,1.0
2000-01-07,313.5,295.376,240.552,185.729,15.888,6.753,9.136,94.079,307.25,-6.25,0.0
2000-01-10,307.25,306.492,244.265,182.038,18.351,9.072,9.279,85.6,288.55,-18.69999999999999,0.0
2000-01-11,288.55,312.036,247.26,182.484,18.579,10.974,7.606,65.286,291.0,2.4499999999999886,1.0
2000-01-12,291.0,317.265,250.547,183.83,18.742,12.527,6.215,66.488,308.5,17.5,1.0
2000-01-13,308.5,324.944,254.858,184.771,20.052,14.032,6.02,73.929,315.9,7.399999999999977,1.0
2000-01-14,315.9,332.93,259.505,186.08,21.44,15.514,5.926,76.478,309.0,-6.899999999999977,0.0
2000-01-17,309.0,338.095,263.948,189.8,21.733,16.758,4.975,69.2,320.0,11.0,1.0
2000-01-18,320.0,344.26,268.85,193.44,22.592,17.925,4.668,73.788,317.0,-3.0,0.0
2000-01-19,317.0,348.699,273.52,198.341,22.769,18.893,3.875,70.484,310.95,-6.050000000000011,0.0
2000-01-20,310.95,351.466,277.637,203.809,22.165,19.548,2.617,63.833,325.9,14.949999999999989,1.0
2000-01-21,325.9,355.638,282.457,209.277,22.631,20.164,2.467,71.501,328.15,2.25,1.0
2000-01-24,328.15,358.171,287.64,217.109,22.919,20.715,2.204,72.513,323.55,-4.599999999999966,0.0
2000-01-25,323.55,358.067,292.63,227.193,22.516,21.075,1.44,66.908,333.0,9.449999999999989,1.0
2000-01-27,333.0,357.564,298.02,238.476,22.697,21.4,1.298,72.032,335.75,2.75,1.0
2000-01-28,335.75,356.876,303.07,249.264,22.8,21.68,1.12,73.414,329.0,-6.75,0.0
2000-01-31,329.0,351.743,307.835,263.927,22.083,21.76,0.322,64.4,339.25,10.25,1.0
2000-02-01,339.25,349.705,312.18,274.655,22.086,21.826,0.261,70.703,337.8,-1.4499999999999886,0.0
2000-02-02,337.8,348.821,315.625,282.429,21.722,21.805,-0.083,68.717,341.3,3.5,1.0
2000-02-03,341.3,350.304,318.415,286.526,21.468,21.738,-0.269,70.987,338.25,-3.0500000000000114,0.0
2000-02-04,338.25,351.366,320.68,289.994,20.781,21.546,-0.765,66.16,347.15,8.899999999999977,1.0
2000-02-07,347.15,355.018,322.362,289.707,20.716,21.38,-0.664,72.464,344.4,-2.75,0.0
2000-02-08,344.4,357.476,324.22,290.964,20.21,21.146,-0.936,67.951,345.5,1.1000000000000227,1.0
2000-02-09,345.5,357.056,327.067,297.079,19.671,20.851,-1.18,68.847,364.25,18.75,1.0
2000-02-10,364.25,360.056,330.73,301.404,20.52,20.785,-0.265,79.895,357.5,-6.75,0.0
2000-02-11,357.5,362.872,333.18,303.488,20.413,20.71,-0.298,69.637,360.0,2.5,1.0
2000-02-14,360.0,366.202,335.385,304.568,20.295,20.627,-0.332,71.216,348.1,-11.899999999999977,0.0
2000-02-15,348.1,365.994,337.34,308.686,19.023,20.307,-1.283,55.391,345.0,-3.1000000000000227,0.0
2000-02-16,345.0,366.222,338.59,310.958,17.562,19.758,-2.195,51.923,353.5,8.5,1.0
2000-02-17,353.5,366.838,340.415,313.992,16.896,19.185,-2.29,59.872,350.0,-3.5,0.0
2000-02-18,350.0,365.143,342.367,319.592,15.901,18.528,-2.627,55.511,347.45,-2.5500000000000114,0.0
2000-02-21,347.45,364.943,343.445,321.947,14.738,17.77,-3.032,52.309,341.0,-6.449999999999989,0.0
2000-02-22,341.0,364.396,344.088,323.779,13.144,16.845,-3.701,44.77,329.0,-12.0,0.0
2000-02-23,329.0,363.628,344.36,325.092,10.788,15.634,-4.846,34.192,335.4,6.399999999999977,1.0
2000-02-24,335.4,363.478,344.48,325.482,9.33,14.373,-5.043,42.546,322.1,-13.299999999999955,0.0
2000-02-25,322.1,364.972,343.798,322.623,7.02,12.902,-5.882,32.618,338.5,16.399999999999977,1.0
2000-02-28,338.5,364.452,344.272,324.093,6.439,11.61,-5.171,49.413,311.45,-27.05000000000001,0.0
2000-02-29,311.45,367.794,342.882,317.971,3.752,10.038,-6.286,33.515,317.55,6.100000000000023,1.0
2000-03-01,317.55,369.182,341.87,314.558,2.091,8.449,-6.358,38.651,292.15,-25.400000000000034,0.0
2000-03-02,292.15,374.638,339.412,304.187,-1.261,6.507,-7.767,28.188,269.1,-23.049999999999955,0.0
2000-03-03,269.1,383.189,335.955,288.721,-5.711,4.063,-9.774,21.963,260.9,-8.200000000000045,0.0
2000-03-06,260.9,389.195,331.642,274.09,-9.786,1.293,-11.08,20.138,246.95,-13.949999999999989,0.0
2000-03-07,246.95,395.24,326.77,258.3,-13.981,-1.762,-12.219,17.313,234.6,-12.349999999999994,0.0
2000-03-08,234.6,400.429,321.225,242.021,-18.093,-5.028,-13.065,15.143,229.0,-5.599999999999994,0.0
2000-03-09,229.0,400.959,314.462,227.966,-21.555,-8.333,-13.222,14.211,219.75,-9.25,0.0
2000-03-10,219.75,401.279,307.575,213.871,-24.76,-11.619,-13.142,12.72,203.5,-16.25,0.0
2000-03-13,203.5,400.866,299.75,198.634,-28.285,-14.952,-13.333,10.488,219.7,16.19999999999999,1.0
2000-03-14,219.7,397.77,293.33,188.89,-29.432,-17.848,-11.584,25.519,237.25,17.55000000000001,1.0
2000-03-15,237.25,392.277,287.942,183.608,-28.596,-19.998,-8.598,38.441,233.5,-3.75,0.0
2000-03-16,233.5,384.184,281.942,179.701,-27.914,-21.581,-6.333,36.864,240.5,7.0,1.0
2000-03-21,240.5,375.024,276.468,177.911,-26.503,-22.565,-3.937,41.989,241.25,0.75,1.0
2000-03-22,241.25,364.94,271.157,177.375,-25.035,-23.059,-1.976,42.566,239.65,-1.5999999999999943,0.0
2000-03-23,239.65,354.798,266.09,177.382,-23.728,-23.193,-0.535,41.55,240.5,0.8499999999999943,1.0
2000-03-24,240.5,345.875,261.665,177.455,-22.365,-23.027,0.662,42.393,259.7,19.19999999999999,1.0
2000-03-27,259.7,334.608,257.88,181.152,-19.512,-22.324,2.813,58.132,280.45,20.75,1.0
2000-03-28,280.45,327.267,255.797,184.328,-15.398,-20.939,5.541,68.771,269.7,-10.75,0.0
2000-03-29,269.7,312.846,252.357,191.869,-12.857,-19.323,6.466,59.702,290.9,21.19999999999999,1.0
2000-03-30,290.9,308.181,251.33,194.479,-9.029,-17.264,8.235,69.003,314.5,23.600000000000023,1.0
2000-03-31,314.5,307.292,251.177,195.063,-4.044,-14.62,10.576,76.092,325.9,11.399999999999977,1.0
2000-04-03,325.9,315.784,252.865,189.946,0.817,-11.532,12.35,78.794,300.3,-25.599999999999966,0.0
2000-04-04,300.3,320.507,254.425,188.343,2.574,-8.711,11.285,60.943,299.0,-1.3000000000000114,0.0
2000-04-05,299.0,325.33,256.33,187.33,3.818,-6.205,10.023,60.145,325.05,26.05000000000001,1.0
2000-04-06,325.05,335.551,260.235,184.919,6.827,-3.599,10.426,69.41,351.0,25.94999999999999,1.0
2000-04-07,351.0,350.47,266.055,181.64,11.176,-0.644,11.82,75.861,363.0,12.0,1.0
2000-04-10,363.0,365.633,272.755,179.877,15.414,2.568,12.846,78.302,355.4,-7.600000000000023,0.0
2000-04-11,355.4,375.866,279.537,183.209,17.952,5.645,12.308,72.913,337.5,-17.899999999999977,0.0
2000-04-12,337.5,378.867,286.237,193.608,18.309,8.178,10.131,61.425,307.3,-30.19999999999999,0.0
2000-04-13,307.3,378.144,290.617,203.091,15.97,9.736,6.234,47.007,296.85,-10.449999999999989,0.0
2000-04-17,296.85,377.455,293.597,209.74,13.122,10.413,2.709,42.979,298.5,1.6499999999999773,1.0
2000-04-18,298.5,375.792,296.847,217.903,10.873,10.505,0.368,43.856,315.2,16.69999999999999,1.0
2000-04-19,315.2,375.255,300.582,225.91,10.319,10.468,-0.149,52.4,340.4,25.19999999999999,1.0
2000-04-20,340.4,376.71,305.54,234.37,11.777,10.73,1.048,62.371,325.0,-15.399999999999977,0.0
2000-04-24,325.0,374.261,309.807,245.354,11.558,10.895,0.662,54.344,334.0,9.0,1.0
2000-04-25,334.0,370.822,314.482,258.143,11.972,11.111,0.861,57.99,355.0,21.0,1.0
2000-04-26,355.0,372.09,319.247,266.405,13.835,11.655,2.179,65.424,345.0,-10.0,0.0
2000-04-27,345.0,373.182,322.475,271.768,14.339,12.192,2.147,59.626,346.9,1.8999999999999773,1.0
2000-04-28,346.9,371.586,326.335,281.084,14.722,12.698,2.024,60.396,328.5,-18.399999999999977,0.0
2000-05-02,328.5,370.28,328.215,286.15,13.387,12.836,0.551,49.793,330.0,1.5,1.0
2000-05-03,330.0,370.559,328.99,287.421,12.308,12.73,-0.422,50.609,337.1,7.100000000000023,1.0
2000-05-04,337.1,371.245,329.55,287.855,11.889,12.562,-0.673,54.634,337.0,-0.10000000000002274,0.0
2000-05-05,337.0,370.83,331.385,291.94,11.417,12.333,-0.916,54.562,323.65,-13.350000000000023,0.0
2000-05-08,323.65,369.241,332.617,295.994,9.852,11.837,-1.985,45.327,329.25,5.600000000000023,1.0
2000-05-09,329.25,369.316,332.828,296.339,8.96,11.261,-2.301,49.467,325.25,-4.0,0.0
2000-05-10,325.25,367.135,331.54,295.945,7.841,10.577,-2.737,46.561,318.1,-7.149999999999977,0.0
2000-05-11,318.1,362.089,329.295,296.501,6.304,9.723,-3.419,41.53,316.1,-2.0,0.0
2000-05-12,316.1,358.191,327.33,296.469,4.868,8.752,-3.884,40.13,322.3,6.199999999999989,1.0
2000-05-15,322.3,357.123,326.57,296.017,4.182,7.838,-3.655,46.571,317.0,-5.300000000000011,0.0
2000-05-16,317.0,356.612,327.055,297.498,3.175,6.905,-3.73,42.103,318.85,1.8500000000000227,1.0
2000-05-17,318.85,354.435,328.155,301.875,2.497,6.024,-3.527,44.257,309.65,-9.200000000000045,0.0
2000-05-18,309.65,352.718,328.712,304.707,1.203,5.059,-3.856,36.472,315.5,5.850000000000023,1.0
2000-05-19,315.5,352.698,328.728,304.757,0.643,4.176,-3.533,43.734,313.0,-2.5,0.0
2000-05-22,313.0,351.649,327.358,303.066,-0.003,3.34,-3.344,41.4,314.25,1.25,1.0
2000-05-23,314.25,351.797,326.82,301.843,-0.41,2.59,-3.0,43.15,313.05,-1.1999999999999886,0.0
2000-05-24,313.05,351.234,325.773,300.311,-0.819,1.908,-2.727,41.769,314.05,1.0,1.0
2000-05-25,314.05,345.628,323.725,301.822,-1.051,1.317,-2.367,43.508,317.9,3.849999999999966,1.0
2000-05-26,317.9,341.962,322.37,302.778,-0.913,0.871,-1.784,50.126,335.5,17.600000000000023,1.0
2000-05-29,335.5,338.891,321.8,304.709,0.609,0.818,-0.209,69.173,343.65,8.149999999999977,1.0
2000-05-30,343.65,342.07,322.558,303.045,2.445,1.144,1.301,74.398,343.7,0.05000000000001137,1.0
2000-05-31,343.7,344.719,323.242,301.766,3.859,1.687,2.173,74.429,371.15,27.44999999999999,1.0
2000-06-01,371.15,354.808,324.945,295.082,7.113,2.772,4.341,85.463,335.05,-36.099999999999966,0.0
2000-06-02,335.05,354.557,324.847,295.138,6.702,3.558,3.144,51.646,339.1,4.050000000000011,1.0
2000-06-05,339.1,355.994,325.62,295.246,6.626,4.172,2.455,54.002,338.5,-0.6000000000000227,0.0
2000-06-06,338.5,356.967,326.083,295.198,6.444,4.626,1.817,53.556,337.45,-1.0500000000000114,0.0
2000-06-07,337.45,357.987,326.692,295.398,6.143,4.929,1.214,52.677,340.05,2.6000000000000227,1.0
2000-06-08,340.05,359.354,327.79,296.226,6.045,5.153,0.893,54.796,340.0,-0.05000000000001137,0.0
2000-06-09,340.0,360.495,328.985,297.475,5.896,5.301,0.595,54.742,340.65,0.6499999999999773,1.0
2000-06-12,340.65,361.661,329.902,298.144,5.763,5.394,0.37,55.405,366.5,25.850000000000023,1.0
2000-06-13,366.5,367.445,332.377,297.31,7.656,5.846,1.81,73.347,337.5,-29.0,0.0
2000-06-14,337.5,367.851,333.31,298.769,6.738,6.025,0.714,48.229,330.85,-6.649999999999977,0.0
2000-06-15,330.85,367.108,334.37,301.632,5.412,5.902,-0.49,44.223,331.25,0.39999999999997726,1.0
2000-06-16,331.25,366.72,335.157,303.595,4.343,5.59,-1.247,44.542,332.25,1.0,1.0
2000-06-19,332.25,365.965,336.12,306.275,3.536,5.179,-1.644,45.445,330.7,-1.5500000000000114,0.0
2000-06-20,330.7,365.11,336.942,308.775,2.739,4.691,-1.952,44.16,328.55,-2.1499999999999773,0.0
2000-06-21,328.55,363.9,337.718,311.535,1.913,4.135,-2.223,42.248,348.75,20.19999999999999,1.0
2000-06-22,348.75,363.547,339.452,315.358,2.854,3.879,-1.025,60.695,334.25,-14.5,0.0
2000-06-23,334.25,362.307,340.27,318.233,2.403,3.584,-1.181,47.997,330.7,-3.5500000000000114,0.0
2000-06-26,330.7,362.388,340.03,317.672,1.739,3.215,-1.476,45.319,334.1,3.400000000000034,1.0
2000-06-27,334.1,361.992,339.552,317.113,1.47,2.866,-1.396,48.495,333.25,-0.8500000000000227,0.0
2000-06-28,333.25,361.55,339.03,316.51,1.175,2.528,-1.353,47.696,339.0,5.75,1.0
2000-06-29,339.0,354.128,337.422,320.717,1.389,2.3,-0.911,53.657,340.9,1.8999999999999773,1.0
2000-06-30,340.9,354.45,337.715,320.98,1.692,2.179,-0.486,55.586,348.45,7.550000000000011,1.0
2000-07-03,348.45,355.589,338.182,320.776,2.513,2.245,0.268,62.707,345.75,-2.6999999999999886,0.0
2000-07-04,345.75,356.279,338.545,320.811,2.912,2.379,0.533,58.816,352.55,6.800000000000011,1.0
2000-07-05,352.55,358.092,339.3,320.508,3.734,2.65,1.084,65.108,364.1,11.550000000000011,1.0
2000-07-06,364.1,362.329,340.502,318.676,5.257,3.171,2.085,73.147,362.4,-1.7000000000000455,0.0
2000-07-07,362.4,365.539,341.622,317.706,6.254,3.788,2.466,70.393,368.0,5.600000000000023,1.0
2000-07-10,368.0,369.644,342.99,316.336,7.411,4.512,2.899,74.1,374.45,6.449999999999989,1.0
2000-07-11,374.45,371.703,343.388,315.072,8.748,5.359,3.388,77.795,369.65,-4.800000000000011,0.0
2000-07-12,369.65,375.471,344.995,314.519,9.312,6.15,3.162,69.305,365.25,-4.399999999999977,0.0
2000-07-13,365.25,377.708,346.715,315.722,9.297,6.779,2.518,62.133,362.0,-3.25,0.0
2000-07-14,362.0,379.066,348.252,317.439,8.92,7.208,1.713,57.097,361.8,-0.19999999999998863,0.0
2000-07-17,361.8,380.144,349.73,319.316,8.508,7.468,1.04,56.77,359.2,-2.6000000000000227,0.0
2000-07-18,359.2,380.465,351.155,321.845,7.88,7.55,0.33,52.283,353.2,-6.0,0.0
